user_id,product_id,view,cart,purchase,implicit_score
2822,9594,4,1,0,7
2455,16293,4,1,0,7
2455,34285,4,1,0,7
979,22553,4,1,0,7
979,10869,4,1,0,7
3479,35036,4,1,0,7
3479,34911,4,1,0,7
2056,9051,4,1,0,7
2056,41325,4,1,0,7
2055,8889,4,1,0,7
2055,23650,4,1,0,7
3168,34506,4,1,0,7
2056,10301,4,1,0,7
2455,29354,4,1,0,7
2821,29189,4,1,0,7
2457,36840,4,1,0,7
1443,33597,4,1,0,7
3723,40487,4,1,0,7
1444,35171,4,1,0,7
568,5796,4,1,0,7
218,31730,4,1,0,7
4808,24988,4,1,0,7
3170,35077,4,1,0,7
3169,21678,4,1,0,7
3169,11486,4,1,0,7
3168,16781,4,1,0,7
1716,31674,4,1,0,7
3478,17409,4,1,0,7
4504,6289,4,1,0,7
748,37648,4,1,0,7
748,38156,4,1,0,7
450,37317,4,1,0,7
3724,29071,4,1,0,7
1443,5778,4,1,0,7
2456,36865,4,1,0,7
3899,25717,4,1,0,7
520,25037,4,1,0,7
4937,17928,4,1,0,7
3171,26956,4,1,0,7
664,38778,4,1,0,7
349,34046,4,1,0,7
4694,29961,4,1,0,7
2821,25128,4,1,0,7
2458,29248,4,1,0,7
2457,26508,4,1,0,7
2820,39979,4,1,0,7
3725,28994,4,1,0,7
3724,12512,4,1,0,7
3724,38408,4,1,0,7
1442,23630,4,1,0,7
1442,28549,4,1,0,7
3724,37479,4,1,0,7
3724,39943,4,1,0,7
3478,15753,4,1,0,7
3477,22882,4,1,0,7
3477,11618,4,1,0,7
2820,28829,4,1,0,7
1441,33902,4,1,0,7
613,19282,4,1,0,7
612,30957,4,1,0,7
4938,19363,4,1,0,7
747,1418,4,1,0,7
450,19483,4,1,0,7
450,39082,4,1,0,7
450,6825,4,1,0,7
450,6794,4,1,0,7
450,16386,4,1,0,7
73,21700,4,1,0,7
73,4814,4,1,0,7
591,23595,4,1,0,7
4937,35852,4,1,0,7
2820,37125,4,1,0,7
2459,34250,4,1,0,7
2459,6263,4,1,0,7
1057,25710,4,1,0,7
1057,8049,4,1,0,7
1057,11294,4,1,0,7
1297,19898,4,1,0,7
1440,39630,4,1,0,7
1440,33469,4,1,0,7
4062,37142,4,1,0,7
2053,30734,4,1,0,7
2053,11588,4,1,0,7
2053,23760,4,1,0,7
3171,30925,4,1,0,7
2052,32255,4,1,0,7
219,33809,4,1,0,7
219,34797,4,1,0,7
1058,13251,4,1,0,7
1058,17200,4,1,0,7
72,41099,4,1,0,7
4608,35621,4,1,0,7
3726,14125,4,1,0,7
2818,31272,4,1,0,7
71,36071,4,1,0,7
2052,33153,4,1,0,7
4484,9979,4,1,0,7
1243,21176,4,1,0,7
4694,31132,4,1,0,7
4484,22647,4,1,0,7
4484,36941,4,1,0,7
4608,15801,4,1,0,7
4022,27,4,1,0,7
2051,9600,4,1,0,7
2051,39776,4,1,0,7
4695,33903,4,1,0,7
1720,6418,4,1,0,7
4695,29933,4,1,0,7
3900,28981,4,1,0,7
4256,35162,4,1,0,7
4256,28721,4,1,0,7
4256,28743,4,1,0,7
840,25184,4,1,0,7
3174,35058,4,1,0,7
1719,23481,4,1,0,7
220,29872,4,1,0,7
220,31212,4,1,0,7
4195,16087,4,1,0,7
2817,22695,4,1,0,7
1439,35212,4,1,0,7
4468,41166,4,1,0,7
4134,4184,4,1,0,7
2462,22390,4,1,0,7
2463,24028,4,1,0,7
2463,17111,4,1,0,7
2817,21920,4,1,0,7
2817,22352,4,1,0,7
4503,20885,4,1,0,7
1102,37304,4,1,0,7
3727,15340,4,1,0,7
3727,20620,4,1,0,7
3727,18715,4,1,0,7
451,9732,4,1,0,7
3176,8893,4,1,0,7
2049,8236,4,1,0,7
2049,12621,4,1,0,7
2049,13825,4,1,0,7
2049,27757,4,1,0,7
2049,13147,4,1,0,7
4194,27729,4,1,0,7
4695,32964,4,1,0,7
1721,14152,4,1,0,7
3475,35360,4,1,0,7
3175,7940,4,1,0,7
220,35254,4,1,0,7
2050,30402,4,1,0,7
1243,27253,4,1,0,7
1242,34351,4,1,0,7
1242,32241,4,1,0,7
4255,31571,4,1,0,7
4255,31695,4,1,0,7
841,35342,4,1,0,7
4697,15261,4,1,0,7
346,14945,4,1,0,7
1242,33078,4,1,0,7
1027,4611,4,1,0,7
3177,8126,4,1,0,7
2816,32736,4,1,0,7
71,39824,4,1,0,7
4939,2155,4,1,0,7
4939,13962,4,1,0,7
4939,38022,4,1,0,7
747,25803,4,1,0,7
3728,12919,4,1,0,7
1439,34357,4,1,0,7
4093,13397,4,1,0,7
4093,3484,4,1,0,7
1242,34099,4,1,0,7
3474,26888,4,1,0,7
1183,40684,4,1,0,7
3954,34461,4,1,0,7
747,28700,4,1,0,7
698,8866,4,1,0,7
2815,18290,4,1,0,7
4607,25238,4,1,0,7
3730,21923,4,1,0,7
1438,19550,4,1,0,7
1437,10960,4,1,0,7
1437,25956,4,1,0,7
1438,17816,4,1,0,7
840,35195,4,1,0,7
2815,21998,4,1,0,7
2047,32221,4,1,0,7
3178,1051,4,1,0,7
2048,36371,4,1,0,7
2048,35949,4,1,0,7
2047,10913,4,1,0,7
3178,1801,4,1,0,7
3178,7652,4,1,0,7
221,9137,4,1,0,7
221,26791,4,1,0,7
4806,21159,4,1,0,7
346,6771,4,1,0,7
2048,28690,4,1,0,7
1182,9620,4,1,0,7
3955,22078,4,1,0,7
3954,18346,4,1,0,7
4697,1282,4,1,0,7
916,32029,4,1,0,7
4448,25991,4,1,0,7
4254,37219,4,1,0,7
663,11922,4,1,0,7
663,35163,4,1,0,7
663,23345,4,1,0,7
4504,8899,4,1,0,7
4504,21401,4,1,0,7
4503,12397,4,1,0,7
70,29694,4,1,0,7
3853,23986,4,1,0,7
1298,11466,4,1,0,7
1298,41290,4,1,0,7
1298,9972,4,1,0,7
4607,16996,4,1,0,7
1436,35713,4,1,0,7
1101,40930,4,1,0,7
3180,8996,4,1,0,7
3180,31350,4,1,0,7
2047,29891,4,1,0,7
1724,13423,4,1,0,7
3473,9320,4,1,0,7
1725,16345,4,1,0,7
1724,37782,4,1,0,7
3179,38506,4,1,0,7
2047,34498,4,1,0,7
2047,32877,4,1,0,7
221,27765,4,1,0,7
223,32850,4,1,0,7
4254,41201,4,1,0,7
4697,31984,4,1,0,7
4699,10883,4,1,0,7
4699,25666,4,1,0,7
4698,35592,4,1,0,7
4024,37244,4,1,0,7
2813,18019,4,1,0,7
2813,16791,4,1,0,7
68,4194,4,1,0,7
3731,31589,4,1,0,7
2812,35929,4,1,0,7
2815,27053,4,1,0,7
4338,32664,4,1,0,7
2814,12923,4,1,0,7
981,9136,4,1,0,7
981,30130,4,1,0,7
981,27030,4,1,0,7
1437,37044,4,1,0,7
1726,17890,4,1,0,7
4253,14656,4,1,0,7
842,32723,4,1,0,7
4533,31191,4,1,0,7
539,1406,4,1,0,7
67,22737,4,1,0,7
4941,32849,4,1,0,7
2811,18595,4,1,0,7
1435,13733,4,1,0,7
1435,32161,4,1,0,7
3954,6769,4,1,0,7
3953,11603,4,1,0,7
1184,22788,4,1,0,7
4805,20104,4,1,0,7
4805,18189,4,1,0,7
2046,5960,4,1,0,7
1434,31702,4,1,0,7
2044,9219,4,1,0,7
2044,34713,4,1,0,7
223,31661,4,1,0,7
3472,32041,4,1,0,7
3181,3085,4,1,0,7
2044,22242,4,1,0,7
612,9751,4,1,0,7
1434,14259,4,1,0,7
4606,35402,4,1,0,7
1058,19496,4,1,0,7
1058,12917,4,1,0,7
4254,39834,4,1,0,7
842,35098,4,1,0,7
3901,39687,4,1,0,7
1242,30498,4,1,0,7
2043,16494,4,1,0,7
3182,32128,4,1,0,7
3182,31095,4,1,0,7
1727,30576,4,1,0,7
3472,30620,4,1,0,7
3472,23694,4,1,0,7
1728,11530,4,1,0,7
2043,17858,4,1,0,7
4338,33502,4,1,0,7
2811,14708,4,1,0,7
2811,19322,4,1,0,7
2811,11449,4,1,0,7
2811,16102,4,1,0,7
2811,22384,4,1,0,7
2811,22869,4,1,0,7
1013,5870,4,1,0,7
1433,33226,4,1,0,7
842,25101,4,1,0,7
4253,18384,4,1,0,7
916,34372,4,1,0,7
916,32443,4,1,0,7
4549,13241,4,1,0,7
663,20039,4,1,0,7
663,8120,4,1,0,7
2042,41235,4,1,0,7
2469,27814,4,1,0,7
2810,21503,4,1,0,7
3733,18670,4,1,0,7
3733,18499,4,1,0,7
2470,38462,4,1,0,7
67,27326,4,1,0,7
4941,12564,4,1,0,7
1185,23293,4,1,0,7
3183,19197,4,1,0,7
2042,10971,4,1,0,7
3902,18642,4,1,0,7
3902,9233,4,1,0,7
1241,29341,4,1,0,7
4699,11363,4,1,0,7
224,37583,4,1,0,7
4804,27456,4,1,0,7
2808,37234,4,1,0,7
2808,30500,4,1,0,7
2472,10157,4,1,0,7
4131,40462,4,1,0,7
453,26394,4,1,0,7
4605,27665,4,1,0,7
1433,31870,4,1,0,7
3184,11139,4,1,0,7
3183,14533,4,1,0,7
3183,20606,4,1,0,7
699,584,4,1,0,7
699,8923,4,1,0,7
66,34831,4,1,0,7
1014,30481,4,1,0,7
1014,34972,4,1,0,7
982,31169,4,1,0,7
66,29506,4,1,0,7
66,32225,4,1,0,7
4942,36461,4,1,0,7
569,2242,4,1,0,7
3183,14710,4,1,0,7
1184,38439,4,1,0,7
3952,6382,4,1,0,7
344,32522,4,1,0,7
4699,25615,4,1,0,7
4253,18656,4,1,0,7
4253,2569,4,1,0,7
4253,33661,4,1,0,7
2040,31438,4,1,0,7
4503,22382,4,1,0,7
1100,33561,4,1,0,7
2474,16599,4,1,0,7
1432,31505,4,1,0,7
3733,17552,4,1,0,7
2806,20845,4,1,0,7
2040,32122,4,1,0,7
224,26192,4,1,0,7
1729,32689,4,1,0,7
3184,25558,4,1,0,7
3470,30502,4,1,0,7
1729,26321,4,1,0,7
1730,38577,4,1,0,7
2039,11559,4,1,0,7
2039,24566,4,1,0,7
745,13252,4,1,0,7
3735,15007,4,1,0,7
3735,4047,4,1,0,7
3734,38974,4,1,0,7
3734,2759,4,1,0,7
2475,10863,4,1,0,7
2475,37131,4,1,0,7
2806,7983,4,1,0,7
2040,32950,4,1,0,7
4195,1983,4,1,0,7
1729,36924,4,1,0,7
3468,32772,4,1,0,7
3952,912,4,1,0,7
3952,14305,4,1,0,7
3952,27186,4,1,0,7
3186,13981,4,1,0,7
65,38253,4,1,0,7
65,8462,4,1,0,7
2805,38823,4,1,0,7
4026,12544,4,1,0,7
3735,12670,4,1,0,7
1431,32479,4,1,0,7
4025,7009,4,1,0,7
2039,22349,4,1,0,7
3186,10553,4,1,0,7
3185,16920,4,1,0,7
4803,24704,4,1,0,7
1731,35132,4,1,0,7
4447,8975,4,1,0,7
637,32110,4,1,0,7
637,18837,4,1,0,7
225,25617,4,1,0,7
2804,32577,4,1,0,7
4943,28952,4,1,0,7
4943,4784,4,1,0,7
4943,34001,4,1,0,7
2476,37457,4,1,0,7
2476,9942,4,1,0,7
2803,40121,4,1,0,7
2803,39066,4,1,0,7
2039,25728,4,1,0,7
3186,41145,4,1,0,7
1730,8179,4,1,0,7
2037,31103,4,1,0,7
2038,38032,4,1,0,7
2038,35287,4,1,0,7
3468,32740,4,1,0,7
3467,1913,4,1,0,7
3467,26103,4,1,0,7
1732,40843,4,1,0,7
4700,25075,4,1,0,7
844,40801,4,1,0,7
2477,8921,4,1,0,7
4568,13832,4,1,0,7
4568,13149,4,1,0,7
4131,33708,4,1,0,7
4340,36435,4,1,0,7
4252,24716,4,1,0,7
343,37235,4,1,0,7
3188,25960,4,1,0,7
3188,5221,4,1,0,7
226,23775,4,1,0,7
343,14224,4,1,0,7
4700,3584,4,1,0,7
745,39016,4,1,0,7
2803,36543,4,1,0,7
2803,12720,4,1,0,7
4605,18866,4,1,0,7
3737,27319,4,1,0,7
1430,22733,4,1,0,7
1430,10784,4,1,0,7
500,32984,4,1,0,7
500,31610,4,1,0,7
2803,11265,4,1,0,7
3187,21481,4,1,0,7
3466,13153,4,1,0,7
1734,10652,4,1,0,7
1734,22664,4,1,0,7
3902,17915,4,1,0,7
2478,132,4,1,0,7
2478,11759,4,1,0,7
2478,8414,4,1,0,7
2479,33855,4,1,0,7
1428,16776,4,1,0,7
4605,40507,4,1,0,7
2801,17422,4,1,0,7
2800,17661,4,1,0,7
2479,19745,4,1,0,7
4252,27416,4,1,0,7
4251,28224,4,1,0,7
2036,39405,4,1,0,7
521,20106,4,1,0,7
3466,12268,4,1,0,7
3466,23521,4,1,0,7
4251,19254,4,1,0,7
2800,29603,4,1,0,7
2800,11204,4,1,0,7
2480,38319,4,1,0,7
1427,12436,4,1,0,7
1427,6774,4,1,0,7
699,1485,4,1,0,7
2034,15571,4,1,0,7
2034,12781,4,1,0,7
3191,35132,4,1,0,7
226,10634,4,1,0,7
4801,32233,4,1,0,7
3191,40667,4,1,0,7
2034,11655,4,1,0,7
2034,12614,4,1,0,7
2035,39688,4,1,0,7
4801,34965,4,1,0,7
227,3626,4,1,0,7
227,33417,4,1,0,7
1735,35047,4,1,0,7
1735,34631,4,1,0,7
3465,22674,4,1,0,7
915,39012,4,1,0,7
1040,17604,4,1,0,7
4080,35259,4,1,0,7
846,8203,4,1,0,7
846,18678,4,1,0,7
1241,38985,4,1,0,7
521,20727,4,1,0,7
4701,14938,4,1,0,7
2799,8995,4,1,0,7
3739,37823,4,1,0,7
3739,15470,4,1,0,7
1427,27685,4,1,0,7
1426,23461,4,1,0,7
62,6723,4,1,0,7
2798,5613,4,1,0,7
699,35138,4,1,0,7
699,5489,4,1,0,7
4387,35445,4,1,0,7
4386,34489,4,1,0,7
3738,23984,4,1,0,7
983,19845,4,1,0,7
983,19005,4,1,0,7
983,14496,4,1,0,7
4700,23757,4,1,0,7
1736,35391,4,1,0,7
4800,25330,4,1,0,7
2797,32231,4,1,0,7
2797,5286,4,1,0,7
4342,22210,4,1,0,7
4341,10619,4,1,0,7
2482,16744,4,1,0,7
1426,21391,4,1,0,7
3739,15136,4,1,0,7
570,5345,4,1,0,7
227,34023,4,1,0,7
2033,20511,4,1,0,7
3192,1859,4,1,0,7
915,39016,4,1,0,7
3465,21131,4,1,0,7
1737,31700,4,1,0,7
3903,33013,4,1,0,7
2032,31675,4,1,0,7
4026,19675,4,1,0,7
1099,40686,4,1,0,7
1099,23359,4,1,0,7
62,26152,4,1,0,7
454,28513,4,1,0,7
1426,5315,4,1,0,7
3740,833,4,1,0,7
2796,32520,4,1,0,7
4422,32511,4,1,0,7
662,2393,4,1,0,7
4422,33081,4,1,0,7
342,31652,4,1,0,7
342,32120,4,1,0,7
1028,15629,4,1,0,7
1028,29271,4,1,0,7
1737,33289,4,1,0,7
3464,10404,4,1,0,7
3194,18546,4,1,0,7
611,4843,4,1,0,7
3741,7871,4,1,0,7
4604,8227,4,1,0,7
455,15471,4,1,0,7
455,22177,4,1,0,7
4945,9670,4,1,0,7
4945,31087,4,1,0,7
4251,19363,4,1,0,7
2031,26435,4,1,0,7
2031,33827,4,1,0,7
2032,32100,4,1,0,7
3852,5119,4,1,0,7
3196,35222,4,1,0,7
3196,40761,4,1,0,7
2030,31624,4,1,0,7
3463,6893,4,1,0,7
3951,29584,4,1,0,7
4343,31683,4,1,0,7
4343,31083,4,1,0,7
743,5175,4,1,0,7
2485,32968,4,1,0,7
3851,29939,4,1,0,7
1299,27351,4,1,0,7
1299,38020,4,1,0,7
1187,27654,4,1,0,7
1186,20477,4,1,0,7
2031,19497,4,1,0,7
2794,12734,4,1,0,7
2794,12377,4,1,0,7
3743,16140,4,1,0,7
3743,22719,4,1,0,7
1423,8388,4,1,0,7
3742,38239,4,1,0,7
3742,21113,4,1,0,7
3742,25533,4,1,0,7
2795,21836,4,1,0,7
60,27566,4,1,0,7
4946,16222,4,1,0,7
4946,32856,4,1,0,7
1425,20162,4,1,0,7
1424,32161,4,1,0,7
1299,9660,4,1,0,7
3852,20640,4,1,0,7
4799,16681,4,1,0,7
4798,13646,4,1,0,7
4798,23770,4,1,0,7
4798,10312,4,1,0,7
914,384,4,1,0,7
914,13240,4,1,0,7
4197,5990,4,1,0,7
4197,6301,4,1,0,7
1738,1680,4,1,0,7
2028,23254,4,1,0,7
3197,38927,4,1,0,7
3197,6882,4,1,0,7
1738,2556,4,1,0,7
3462,23767,4,1,0,7
4799,11459,4,1,0,7
2794,3568,4,1,0,7
2028,30505,4,1,0,7
2027,16916,4,1,0,7
3198,28596,4,1,0,7
3198,14215,4,1,0,7
3198,9730,4,1,0,7
570,3343,4,1,0,7
570,2513,4,1,0,7
2488,23428,4,1,0,7
2488,40720,4,1,0,7
3743,5615,4,1,0,7
4604,17853,4,1,0,7
4603,14039,4,1,0,7
2792,35145,4,1,0,7
848,21175,4,1,0,7
662,35065,4,1,0,7
4422,40001,4,1,0,7
3461,34744,4,1,0,7
3461,29514,4,1,0,7
700,31268,4,1,0,7
700,31392,4,1,0,7
4130,26107,4,1,0,7
984,17479,4,1,0,7
984,18442,4,1,0,7
985,28056,4,1,0,7
4343,32713,4,1,0,7
4948,12715,4,1,0,7
4702,30452,4,1,0,7
4702,32475,4,1,0,7
3461,34283,4,1,0,7
3903,13633,4,1,0,7
1239,10732,4,1,0,7
2028,31488,4,1,0,7
340,13569,4,1,0,7
2026,10828,4,1,0,7
2027,29893,4,1,0,7
2490,34357,4,1,0,7
2791,13727,4,1,0,7
1096,32448,4,1,0,7
1421,27658,4,1,0,7
3744,17733,4,1,0,7
3743,25956,4,1,0,7
1097,40268,4,1,0,7
4028,17788,4,1,0,7
3951,16762,4,1,0,7
2027,30183,4,1,0,7
3198,40896,4,1,0,7
1239,20293,4,1,0,7
1739,7944,4,1,0,7
57,25132,4,1,0,7
3200,10520,4,1,0,7
3200,10513,4,1,0,7
3200,9226,4,1,0,7
848,18103,4,1,0,7
340,9586,4,1,0,7
2791,27186,4,1,0,7
742,9943,4,1,0,7
4603,9705,4,1,0,7
455,13961,4,1,0,7
1420,24723,4,1,0,7
742,30155,4,1,0,7
742,18575,4,1,0,7
2791,12823,4,1,0,7
230,31745,4,1,0,7
3460,5196,4,1,0,7
2025,29163,4,1,0,7
2025,36771,4,1,0,7
3200,11269,4,1,0,7
1742,36871,4,1,0,7
3459,38253,4,1,0,7
3904,35114,4,1,0,7
4549,758,4,1,0,7
57,32756,4,1,0,7
4948,31709,4,1,0,7
4948,31888,4,1,0,7
2491,16930,4,1,0,7
2790,4088,4,1,0,7
1419,40742,4,1,0,7
1419,35285,4,1,0,7
2788,10891,4,1,0,7
57,40865,4,1,0,7
913,40827,4,1,0,7
2025,35967,4,1,0,7
2025,29341,4,1,0,7
231,5746,4,1,0,7
57,35171,4,1,0,7
57,30616,4,1,0,7
2493,27253,4,1,0,7
2493,19250,4,1,0,7
4602,31091,4,1,0,7
4602,33236,4,1,0,7
3746,14902,4,1,0,7
1419,8262,4,1,0,7
231,21694,4,1,0,7
3950,17689,4,1,0,7
3950,12952,4,1,0,7
4534,15122,4,1,0,7
2024,8297,4,1,0,7
2024,18524,4,1,0,7
4949,9220,4,1,0,7
1059,30086,4,1,0,7
1060,32846,4,1,0,7
1060,32284,4,1,0,7
2788,28084,4,1,0,7
499,35261,4,1,0,7
456,32858,4,1,0,7
2787,24768,4,1,0,7
2787,27434,4,1,0,7
3202,37898,4,1,0,7
2024,2356,4,1,0,7
3201,8535,4,1,0,7
1238,4293,4,1,0,7
913,31535,4,1,0,7
3950,13926,4,1,0,7
4344,2153,4,1,0,7
741,5446,4,1,0,7
741,19108,4,1,0,7
741,11154,4,1,0,7
4344,17944,4,1,0,7
3851,38134,4,1,0,7
1300,10980,4,1,0,7
2495,20753,4,1,0,7
2495,32441,4,1,0,7
2495,25857,4,1,0,7
3950,17528,4,1,0,7
1188,30376,4,1,0,7
1188,30851,4,1,0,7
4796,21173,4,1,0,7
4796,36988,4,1,0,7
2498,36088,4,1,0,7
457,6411,4,1,0,7
3748,14071,4,1,0,7
3748,13058,4,1,0,7
2787,32707,4,1,0,7
2786,31622,4,1,0,7
985,19056,4,1,0,7
4130,27716,4,1,0,7
4130,14532,4,1,0,7
4028,2611,4,1,0,7
660,3105,4,1,0,7
3203,410,4,1,0,7
3203,4967,4,1,0,7
3457,27425,4,1,0,7
3456,34125,4,1,0,7
2023,697,4,1,0,7
3455,27312,4,1,0,7
3455,12977,4,1,0,7
3455,29661,4,1,0,7
2785,39774,4,1,0,7
3749,20565,4,1,0,7
3749,20047,4,1,0,7
3748,39299,4,1,0,7
55,39094,4,1,0,7
4951,8916,4,1,0,7
2785,35059,4,1,0,7
232,38483,4,1,0,7
2022,12318,4,1,0,7
2497,20389,4,1,0,7
2786,31975,4,1,0,7
2785,15071,4,1,0,7
2497,788,4,1,0,7
233,15365,4,1,0,7
849,35225,4,1,0,7
1745,16837,4,1,0,7
4029,39115,4,1,0,7
4029,24897,4,1,0,7
2498,12995,4,1,0,7
458,30818,4,1,0,7
458,13588,4,1,0,7
4601,38822,4,1,0,7
2499,31573,4,1,0,7
54,39046,4,1,0,7
54,876,4,1,0,7
4248,13870,4,1,0,7
2021,17772,4,1,0,7
4198,867,4,1,0,7
4447,10626,4,1,0,7
4128,41273,4,1,0,7
2500,40277,4,1,0,7
2783,7482,4,1,0,7
2783,21336,4,1,0,7
2018,33494,4,1,0,7
2017,13886,4,1,0,7
1237,19861,4,1,0,7
3904,8199,4,1,0,7
1237,37982,4,1,0,7
1745,4888,4,1,0,7
2017,17675,4,1,0,7
3207,18943,4,1,0,7
3207,19049,4,1,0,7
2019,33886,4,1,0,7
2018,37320,4,1,0,7
3207,9770,4,1,0,7
2500,40515,4,1,0,7
1414,35942,4,1,0,7
1414,36448,4,1,0,7
3750,34211,4,1,0,7
4568,36568,4,1,0,7
4568,8683,4,1,0,7
601,12686,4,1,0,7
4029,37952,4,1,0,7
4029,28849,4,1,0,7
2499,32135,4,1,0,7
2499,31473,4,1,0,7
2784,39340,4,1,0,7
601,9836,4,1,0,7
601,24420,4,1,0,7
4476,21285,4,1,0,7
1014,34099,4,1,0,7
1746,40369,4,1,0,7
337,10981,4,1,0,7
2783,5876,4,1,0,7
2782,5322,4,1,0,7
741,31115,4,1,0,7
741,8429,4,1,0,7
4600,22204,4,1,0,7
1413,15567,4,1,0,7
3751,7051,4,1,0,7
4345,8814,4,1,0,7
4345,31731,4,1,0,7
3209,40235,4,1,0,7
1188,30412,4,1,0,7
3949,14801,4,1,0,7
3454,20289,4,1,0,7
1745,33925,4,1,0,7
2016,9427,4,1,0,7
2016,22966,4,1,0,7
2016,10886,4,1,0,7
2016,12108,4,1,0,7
2016,29562,4,1,0,7
3752,14300,4,1,0,7
1413,31251,4,1,0,7
3752,14054,4,1,0,7
2502,35136,4,1,0,7
4030,31720,4,1,0,7
2016,29599,4,1,0,7
660,37330,4,1,0,7
660,28764,4,1,0,7
4424,35767,4,1,0,7
1747,13410,4,1,0,7
1747,13818,4,1,0,7
2014,11790,4,1,0,7
234,38409,4,1,0,7
4424,36472,4,1,0,7
4248,5073,4,1,0,7
4248,18877,4,1,0,7
850,31588,4,1,0,7
1747,23029,4,1,0,7
3453,31989,4,1,0,7
3453,33225,4,1,0,7
3452,25877,4,1,0,7
3452,28005,4,1,0,7
4247,1160,4,1,0,7
4198,10294,4,1,0,7
3210,18168,4,1,0,7
3210,36481,4,1,0,7
2016,8864,4,1,0,7
1748,35240,4,1,0,7
1748,31323,4,1,0,7
1748,34246,4,1,0,7
1748,31895,4,1,0,7
337,23655,4,1,0,7
337,8375,4,1,0,7
3212,8538,4,1,0,7
499,31693,4,1,0,7
4569,18628,4,1,0,7
4128,24338,4,1,0,7
1094,32224,4,1,0,7
1094,31531,4,1,0,7
4952,25191,4,1,0,7
53,680,4,1,0,7
54,1965,4,1,0,7
3212,11653,4,1,0,7
2780,3516,4,1,0,7
2780,23103,4,1,0,7
1412,30357,4,1,0,7
1300,35962,4,1,0,7
4793,8982,4,1,0,7
2013,34462,4,1,0,7
2013,34345,4,1,0,7
1039,11297,4,1,0,7
4705,33269,4,1,0,7
3451,11196,4,1,0,7
4092,27310,4,1,0,7
4092,17725,4,1,0,7
4092,12828,4,1,0,7
4081,15918,4,1,0,7
2013,31749,4,1,0,7
235,15889,4,1,0,7
3213,34881,4,1,0,7
3213,32460,4,1,0,7
2013,13903,4,1,0,7
2012,18248,4,1,0,7
236,23574,4,1,0,7
1028,9056,4,1,0,7
1028,40147,4,1,0,7
1749,904,4,1,0,7
1749,18034,4,1,0,7
2781,21006,4,1,0,7
2781,40817,4,1,0,7
2781,34160,4,1,0,7
2502,27680,4,1,0,7
2503,20629,4,1,0,7
2503,34210,4,1,0,7
2781,21789,4,1,0,7
2012,8612,4,1,0,7
2012,18090,4,1,0,7
1749,6137,4,1,0,7
3450,23848,4,1,0,7
1749,14103,4,1,0,7
3450,17900,4,1,0,7
4706,10922,4,1,0,7
2780,8997,4,1,0,7
2780,30713,4,1,0,7
740,2746,4,1,0,7
740,3570,4,1,0,7
4346,22706,4,1,0,7
4346,20667,4,1,0,7
740,989,4,1,0,7
3753,33470,4,1,0,7
1411,15569,4,1,0,7
3214,25871,4,1,0,7
638,13407,4,1,0,7
3450,11918,4,1,0,7
3214,18594,4,1,0,7
53,28265,4,1,0,7
53,13546,4,1,0,7
53,28118,4,1,0,7
53,35708,4,1,0,7
3754,32774,4,1,0,7
1410,39000,4,1,0,7
1410,34196,4,1,0,7
1410,38271,4,1,0,7
1410,26596,4,1,0,7
1410,14738,4,1,0,7
2505,31819,4,1,0,7
3214,14692,4,1,0,7
1189,23134,4,1,0,7
1189,32454,4,1,0,7
3948,7875,4,1,0,7
2010,4427,4,1,0,7
2010,40225,4,1,0,7
4247,12126,4,1,0,7
852,3723,4,1,0,7
4246,32207,4,1,0,7
1750,15699,4,1,0,7
3450,22364,4,1,0,7
1237,35564,4,1,0,7
3906,4717,4,1,0,7
3905,34901,4,1,0,7
2011,34546,4,1,0,7
3215,6406,4,1,0,7
2011,31442,4,1,0,7
3215,8993,4,1,0,7
1189,34539,4,1,0,7
1189,32808,4,1,0,7
1189,31681,4,1,0,7
4548,30088,4,1,0,7
4548,11163,4,1,0,7
3450,18938,4,1,0,7
1751,12891,4,1,0,7
4384,13832,4,1,0,7
4384,35284,4,1,0,7
2779,33277,4,1,0,7
2779,8324,4,1,0,7
987,7486,4,1,0,7
4490,35001,4,1,0,7
583,29437,4,1,0,7
4060,30589,4,1,0,7
335,40555,4,1,0,7
335,41230,4,1,0,7
4707,12803,4,1,0,7
1753,32912,4,1,0,7
1753,28494,4,1,0,7
2779,12736,4,1,0,7
2779,35249,4,1,0,7
52,32622,4,1,0,7
4953,40483,4,1,0,7
460,1340,4,1,0,7
460,3653,4,1,0,7
460,16606,4,1,0,7
2507,11724,4,1,0,7
2778,7489,4,1,0,7
3215,94,4,1,0,7
2010,385,4,1,0,7
2007,16218,4,1,0,7
1753,11499,4,1,0,7
3449,16660,4,1,0,7
3217,4697,4,1,0,7
4425,41178,4,1,0,7
659,36104,4,1,0,7
2509,26314,4,1,0,7
1408,4182,4,1,0,7
3755,33273,4,1,0,7
3755,25173,4,1,0,7
1408,16029,4,1,0,7
2777,25157,4,1,0,7
740,14984,4,1,0,7
4424,8032,4,1,0,7
2007,29591,4,1,0,7
335,8079,4,1,0,7
3218,34485,4,1,0,7
910,6625,4,1,0,7
4791,40261,4,1,0,7
240,35410,4,1,0,7
4347,10944,4,1,0,7
3757,25282,4,1,0,7
1407,8877,4,1,0,7
1407,9979,4,1,0,7
1407,10996,4,1,0,7
3756,12243,4,1,0,7
3756,29707,4,1,0,7
1408,7597,4,1,0,7
4953,9112,4,1,0,7
4953,22594,4,1,0,7
4953,8823,4,1,0,7
2777,35126,4,1,0,7
